geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,hd1,hd2,hd3,c1,c2,c3
Os01g0131800,313.9604022,0.427432365,0.237301774,1.801218584,0.071668434,0.216128755,8.630001764,9.151811878,9.165681608,8.510329782,8.771252489,8.820018402
Os01g0131900,17.94486243,-0.495681163,0.649802922,-0.762817689,0.44557213,0.678970841,6.894183398,6.866088037,7.158083385,7.061401963,6.8984056,7.280820389
Os01g0132000,361.8002848,0.67238111,0.862570465,0.779508617,0.435680164,0.670603436,9.558453225,9.694430872,7.639823011,8.713525841,8.918693551,8.588272757
Os01g0132050,9.005559168,0.407550989,0.972833269,0.418932002,0.675265828,0.835983213,6.731229274,6.866088037,7.018331078,6.910384023,6.925972853,6.382921164
Os01g0132200,5.425104241,4.585489875,1.528313595,3.000359279,0.002696613,0.018492767,6.831864286,7.004780807,6.811047944,6.559612555,6.382921164,6.382921164
Os01g0132500,185.8660015,-0.17016589,0.251157503,-0.677526603,0.498071897,0.718897236,8.585806695,8.201762692,8.130595939,8.36654605,8.519172116,8.380209817
Os01g0132700,72.27545446,0.228052899,0.312808493,0.729049575,0.465971338,0.695577256,7.755933356,7.614155133,7.806121988,7.513162154,7.677150632,7.695016688
Os01g0132766,35.88319048,0.153273624,0.409885772,0.373942289,0.708447253,0.85634716,7.332455132,7.255812127,7.413418527,7.286756657,7.250607524,7.326132485
Os01g0132800,85.10409187,-0.440255442,0.285879779,-1.54000204,0.123559856,0.310511396,7.723494129,7.648959632,7.668275259,7.919934625,7.960099867,7.743419746
Os01g0133100,114.3269102,-0.148726163,0.320272107,-0.464374384,0.642379539,0.815626724,7.959481598,8.08749051,7.78120281,7.674208967,8.273899815,8.047568217
Os01g0133200,3.444406276,2.243124421,1.53736351,1.45907224,0.144545226,0.342552934,6.831864286,6.625349875,6.786726269,6.382921164,6.382921164,6.681063439
Os01g0133400,3326.88269,0.027878844,0.13583651,0.205238227,0.837386004,0.929248228,11.80183494,11.83796685,11.70601391,11.59280239,11.87118058,11.7910902
Os01g0133500,897.1529105,-0.311605183,0.159403737,-1.954817299,0.050604639,0.16991779,9.769153112,10.06844785,9.867810787,10.10737553,10.10619801,10.29721144
Os01g0133600,7.112561613,-0.595229588,1.064513494,-0.559156452,0.576054951,0.772505155,6.525405037,6.778035539,6.87668196,6.938576856,6.925972853,6.55525767
Os01g0133832,49.05230905,-1.013303251,0.376761052,-2.689511681,0.007155664,0.040323199,7.302009003,7.355287557,7.132383934,7.674208967,7.677150632,7.510738749
Os01g0133866,19.00438798,-0.557733228,0.639864387,-0.871642866,0.383403238,0.623714569,6.913272372,6.973318316,7.091930306,7.083232607,7.356669028,6.83727187
Os01g0133900,25.89695286,-0.976100745,0.50043471,-1.950505682,0.051115877,0.171246996,6.966646194,7.116496551,7.018331078,7.253654225,7.438032716,7.163576983
Os01g0134500,369.1477403,0.710710935,0.179232375,3.965304464,7.33E-05,0.000963193,9.14257757,9.257855323,9.374961293,8.77488038,8.803660204,8.670091621
Os01g0134700,24.36743957,-0.110882768,0.532057129,-0.208403877,0.83491363,0.928102211,7.154428712,7.165974442,7.091930306,7.378686737,7.06745629,6.999945326
Os01g0134850,3.086418688,2.743876157,1.644006596,1.669017731,0.095113866,0.261130029,6.808996385,6.752660279,6.668918923,6.382921164,6.382921164,6.62649732
Os01g0134900,29.16633115,0.917139231,0.485863886,1.887646434,0.059073432,0.189157529,7.408644388,7.153929596,7.431543702,7.038790511,7.046100072,7.163576983
Os01g0135700,441.1003311,-1.063493456,0.257793247,-4.125373594,3.70E-05,0.00054474,8.699544779,9.074152773,8.462785626,9.789096221,9.688086437,9.109883902
Os01g0135800,246.8174261,-2.18553721,0.769525569,-2.840109929,0.004509799,0.028039189,8.136867506,7.955954489,7.048817432,9.347161226,8.976277373,9.027840116
Os01g0135900,611.3572363,0.145768356,0.15025475,0.970141418,0.331976006,0.572269995,9.59736307,9.62778711,9.706623764,9.481621397,9.569039261,9.530043312
Os01g0136100,25372.10074,-0.985170234,0.146572395,-6.721390031,1.80E-11,1.48E-09,14.25170513,14.09091661,13.83714945,15.12639617,15.10719233,14.90013934
Os01g0136200,8027.512056,-1.080453812,0.148325566,-7.284339736,3.23E-13,3.76E-11,12.56334475,12.38413896,12.15550762,13.5006762,13.50672503,13.2834069
Os01g0136300,22.41769059,1.560427548,0.565658136,2.758605331,0.005804859,0.034271409,7.154428712,7.23433722,7.431543702,6.965343406,6.804552836,6.951156431
Os01g0136400,207.7406797,-0.05542526,0.220226812,-0.251673532,0.801293417,0.909232273,8.287444293,8.444959165,8.610797803,8.536235129,8.533972658,8.391178343
Os01g0136600,2.385097434,2.286500137,1.933066218,1.182835909,0.236874186,0.467130553,6.584342066,6.885623709,6.382921164,6.559612555,6.382921164,6.55525767
Os01g0136800,4.86762557,0.754539152,1.151440827,0.655299981,0.512274633,0.729466096,6.629510507,6.939978273,6.668918923,6.63264485,6.768043181,6.62649732
Os01g0137232,6.270017285,1.77873814,1.036638552,1.715871108,0.086185636,0.245425044,6.758985684,6.866088037,6.969439113,6.63264485,6.727588199,6.55525767
Os01g0137400,3.696754841,1.416746786,1.325128846,1.069138891,0.285007089,0.52263198,6.874321505,6.725366165,6.585317405,6.559612555,6.68158831,6.55525767
Os01g0137300,31.41963376,-0.139098995,0.455863073,-0.305133281,0.760264645,0.887928392,7.322430964,7.223370041,7.145351846,7.421181044,7.200390711,7.181497552
Os01g0137500,1.525704153,2.601573032,2.37059514,1.097434559,0.272451473,0.507969446,6.525405037,6.801840916,6.382921164,6.559612555,6.382921164,6.382921164
Os01g0137550,2.907065052,0.047843807,1.605244189,0.029804691,0.976222817,0.990197711,6.758985684,6.662744367,6.382921164,6.735645681,6.382921164,6.681063439
Os01g0137700,4.088216812,0.934089933,1.263727809,0.73915437,0.459813265,0.69063537,6.853588726,6.752660279,6.585317405,6.559612555,6.555561783,6.767367962
Os01g0137800,17.36290529,-0.127142786,0.715848978,-0.177611186,0.859028339,0.939836004,6.98333239,6.695651005,7.252639914,6.938576856,7.001019093,7.181497552
Os01g0137950,9.949114476,0.172150907,0.976964617,0.176209971,0.860128988,0.940362374,6.525405037,6.885623709,7.091930306,6.938576856,6.952147546,6.62649732
Os01g0138100,18.11730844,-0.007485974,0.558775024,-0.013397116,0.989310968,0.995762066,7.030675084,7.004780807,7.105687561,6.990872439,7.108150235,7.044950585
Os01g0138400,159.1664994,-0.488628052,0.235702817,-2.073068362,0.038165918,0.138631982,7.959481598,8.243015182,8.073501769,8.318835737,8.447778191,8.352367126
Os01g0138500,47.07857478,-0.80842171,0.415611242,-1.94513918,0.051758229,0.172839973,7.214643857,7.316938387,7.336900135,7.831849528,7.476087962,7.3406976
Os01g0138600,71.78114743,0.041013925,0.357709344,0.114657124,0.9087169,0.961647266,7.55954592,7.469324797,7.961092465,7.641821642,7.677150632,7.685061398
Os01g0138800,40.16477244,-1.635755319,0.563124269,-2.904785689,0.003675046,0.023833388,7.202990241,7.189473678,6.70254614,7.850031641,7.476087962,7.3406976
Os01g0138900,817.5659867,-0.372313367,0.157787116,-2.359592952,0.018294997,0.080836818,9.827738413,9.871276673,9.586924047,10.1139548,9.994853292,10.12988361
Os01g0139000,1.70715785,2.782791135,2.083644958,1.335539975,0.181699681,0.396140113,6.629510507,6.522997152,6.760799345,6.559612555,6.382921164,6.382921164
Os01g0139200,1409.38668,-0.059733424,0.149083577,-0.400670721,0.68866257,0.844650856,10.57564976,10.60000805,10.59741729,10.83867301,10.48935947,10.58371039
Os01g0139600,877.9048599,-1.65377088,0.212773764,-7.772437965,7.70E-15,1.23E-12,9.40344718,9.255963439,8.797414883,10.77287567,10.50850863,10.31901351
Os01g0139700,24.8261084,0.59208072,0.496935518,1.19146388,0.233471528,0.462816008,7.102269594,7.297075056,7.285279898,7.061401963,7.06745629,7.1068974
Os01g0139900,7.521366322,-0.507696505,0.899989081,-0.564114073,0.572676501,0.770455533,6.701009608,6.725366165,6.87668196,6.688578945,6.952147546,6.868359006
Os01g0140100,1057.499286,1.651960585,0.451825955,3.656187891,0.000255994,0.002753706,10.25879503,10.71897845,11.22326234,8.79190621,9.444027377,9.745938905
Os01g0140400,144.5191649,0.755397167,0.238780828,3.163558706,0.001558529,0.011892255,8.369756011,8.251103031,8.433961463,7.911430353,7.870793591,8.040326683
Os01g0140500,2202.418409,-0.275207665,0.169774474,-1.621019102,0.105013542,0.278951067,10.94601372,11.1129755,11.15611627,11.61085018,11.28058278,11.04505353
Os01g0141000,7.085137182,0.274112577,0.931507284,0.294267776,0.768553294,0.891231658,6.701009608,6.92249594,6.811047944,6.63264485,6.804552836,6.868359006
Os01g0141100,691.4216522,0.232944932,0.168451943,1.382856897,0.166708749,0.374371452,9.769153112,9.788205623,9.91068949,9.405214935,9.731801645,9.735791035
Os01g0141600,53.36789171,0.306402556,0.379181982,0.808062015,0.419054883,0.655783492,7.619638221,7.702289591,7.326832238,7.461736889,7.384642316,7.49873261
Os01g0141700,429.188924,-0.068070556,0.182064537,-0.373881468,0.708492505,0.85634716,9.246961414,9.2311316,9.002263739,9.083785177,9.347761582,9.202296364
Os01g0141900,523.0124703,-0.344026553,0.175429336,-1.961054862,0.049872623,0.168209323,9.355036007,9.302505369,9.137962612,9.344335674,9.634217622,9.612423116
Os01g0142100,115.6907179,0.228384228,0.274221721,0.832845142,0.404932072,0.64368599,8.237861865,7.929873609,7.966444181,7.822644786,7.952264279,8.02570873
Os01g0142200,155.4835524,0.127152052,0.236166304,0.538400482,0.590300594,0.782488925,8.118415083,8.302430923,8.347281559,8.114479721,8.140673286,8.300650798
Os01g0142300,97.32113283,0.415182609,0.345889995,1.200331362,0.230010674,0.458821604,8.207995587,8.016243747,7.595582954,7.596959618,7.827727325,7.868379298
Os01g0142500,646.7420968,0.433214138,0.155717988,2.782042997,0.005401788,0.032352746,9.80406358,9.874939507,9.771123011,9.566207648,9.345065538,9.47966226
Os01g0142600,5.270924249,1.469970219,1.160452448,1.266721632,0.205254842,0.426540537,6.758985684,6.92249594,6.760799345,6.382921164,6.626926636,6.767367962
Os01g0142800,46.65511617,-0.592860639,0.404970921,-1.463958542,0.143205276,0.340709022,7.361826764,7.276711446,7.346848165,7.434903537,7.773713975,7.3406976
Os01g0143100,198.1955261,-0.43439062,0.224925595,-1.931263626,0.053450459,0.176580855,8.450621528,8.163412497,8.241552136,8.677156225,8.519172116,8.460268692
Os01g0143300,31.05715724,0.844059068,0.492892097,1.712462166,0.086811531,0.246604419,7.115688015,7.373827422,7.541333985,7.083232607,7.182873394,7.086900273
Os01g0143800,466.270836,0.037501755,0.160783628,0.233243616,0.815572239,0.91703561,9.204927772,9.318886809,9.356681469,9.256790983,9.241458102,9.300083132
Os01g0143900,341.4813381,0.225915791,0.213690445,1.057210544,0.290415509,0.529292025,9.221091084,8.800108535,9.028166559,8.873948905,9.028142003,8.67449202
Os01g0144000,1038.125155,0.304188462,0.138971783,2.188850535,0.028607705,0.113067289,10.41822988,10.30252834,10.33881925,10.05874579,10.04833601,10.15891665
Os01g0144100,69.86438556,0.314802918,0.407079053,0.773321339,0.43933223,0.674193552,7.487159178,7.648959632,7.977073745,7.286756657,7.581765794,7.834108587
Os01g0144200,217.6835937,0.339313718,0.264158348,1.284508784,0.198963992,0.418559472,8.212306749,8.695800589,8.856903135,8.434912366,8.279899413,8.485884122
Os01g0144300,8.400129323,0.081095707,0.915739389,0.088557626,0.929433485,0.971759159,6.949441424,6.801840916,6.760799345,6.965343406,6.555561783,6.868359006
Os01g0144340,206.2340714,0.494666666,0.242139212,2.042901945,0.041062146,0.146177002,8.533405347,8.61941291,8.669887136,8.063170116,8.24346036,8.555027792
Os01g0144600,380.4957659,-0.668430743,0.166086054,-4.024604876,5.71E-05,0.00079045,8.768433914,8.789503413,8.835573375,9.332975917,9.273073801,9.24050248
Os01g0144700,172.0130033,0.650433755,0.255238533,2.548336828,0.010823791,0.054918414,8.275232525,8.431052743,8.702929761,8.256532744,8.042969718,8.003434585
Os01g0144800,2.018992965,0.608929094,1.699597203,0.358278475,0.720134925,0.863184976,6.667542939,6.522997152,6.668918923,6.382921164,6.626926636,6.62649732
Os01g0144900,102.2945369,-0.03352081,0.293780699,-0.11410147,0.909157357,0.961862131,7.932568834,7.807360234,7.955715764,7.674208967,7.936430739,8.097057632
Os01g0145000,5.92555728,0.269531652,1.106273729,0.243639205,0.807510262,0.912609536,6.731229274,6.801840916,6.811047944,6.965343406,6.555561783,6.55525767
Os01g0145200,124.5247062,-0.598286705,0.277695411,-2.154470981,0.031203255,0.120174509,7.84188278,7.924585237,7.889140109,8.294285571,8.349740937,7.893408332
Os01g0145600,176.8436203,-0.467252971,0.219474073,-2.128966605,0.033257023,0.125889306,8.194970615,8.271095252,8.088032528,8.510329782,8.509210713,8.357984765
Os01g0147200,1400.029667,-0.1558188,0.146368286,-1.064566677,0.287072066,0.52517832,10.56167772,10.66949347,10.36616192,10.66536842,10.62381987,10.7421299
Os01g0147250,11.52103276,0.988086899,0.790928082,1.249275278,0.211564407,0.434228997,7.015312373,7.049033389,6.915815903,6.910384023,6.555561783,6.897506
Os01g0147300,2.730155212,0.797822081,1.524090962,0.523474058,0.600644399,0.788882641,6.667542939,6.752660279,6.585317405,6.382921164,6.555561783,6.7269832
Os01g0147400,3.619008018,0.340101469,1.387514424,0.245115628,0.806366903,0.911936577,6.525405037,6.695651005,6.811047944,6.382921164,6.768043181,6.681063439
Os01g0147600,22.76529226,1.034894593,0.52470151,1.972349179,0.048569759,0.165020465,7.166879235,7.345863687,7.206863284,6.938576856,7.046100072,6.976080643
Os01g0147700,721.5709162,0.39967113,0.160177256,2.495180282,0.012589315,0.061243046,9.793413198,9.962423804,10.04569689,9.587772344,9.510323434,9.717339457
Os01g0147800,19.28478854,-0.184085962,0.607624914,-0.302959865,0.761920448,0.888404821,6.853588726,7.049033389,7.194970604,6.938576856,7.108150235,7.198986274
Os01g0147900,12.72412486,-1.027288255,0.674017017,-1.52412807,0.127476722,0.31705844,6.874321505,6.778035539,6.855851386,7.124825855,6.952147546,6.999945326
Os01g0148000,593.5069855,-0.167973828,0.480867388,-0.349314243,0.726853406,0.867612263,9.712291551,9.815168729,8.660730934,9.575832737,9.384969796,9.854890595
Os01g0148050,3729.23128,-0.20047663,0.141283611,-1.418965931,0.155908949,0.359528807,11.93453082,11.92002731,11.60593616,12.04726412,11.96574454,12.04552308
Os01g0148100,254.466295,0.036422989,0.193705704,0.188032612,0.850851087,0.935560116,8.687709202,8.61941291,8.702929761,8.766285772,8.54860703,8.616113357
Os01g0148400,263.8529052,0.2353108,0.228634672,1.029199981,0.303385711,0.543460017,8.693640156,8.862043703,8.746706249,8.288072173,8.767145956,8.73041026
Os01g0148500,259.7907471,0.085854591,0.206159402,0.416447616,0.677082491,0.837503484,8.546703905,8.792162548,8.766654752,8.77488038,8.519172116,8.64337792
Os01g0148700,731.8292663,0.228710992,0.174728375,1.308951636,0.190550734,0.407654793,9.657468058,9.957830059,10.02979043,9.7952692,9.752153038,9.544112375
Os01g0149200,76.85048467,0.946669293,0.386796345,2.447461834,0.014386636,0.067588701,7.551768479,7.859116462,8.198368175,7.448419513,7.356669028,7.664858439
Os01g0149350,20.09253545,0.060190978,0.591662389,0.101731966,0.918969429,0.967100659,7.202990241,6.973318316,7.077878741,6.848669705,7.182873394,7.145193891
Os01g0149400,62.81531034,0.606317691,0.326080619,1.859410393,0.06296899,0.197509417,7.641269603,7.80145593,7.682210474,7.525589247,7.398296365,7.486570488
Os01g0149500,8.99568349,0.247761908,0.921838874,0.268769212,0.788107287,0.902254099,6.831864286,6.778035539,6.986202904,7.038790511,6.768043181,6.55525767
Os01g0149600,280.5337114,0.245697073,0.19186317,1.280584869,0.200339517,0.420036155,8.776800908,8.821071247,8.898579607,8.520753884,8.716858931,8.751308082
Os01g0149700,5.914210612,0.945394307,1.141658062,0.828088846,0.407620186,0.64606318,6.525405037,6.904399879,6.915815903,6.688578945,6.804552836,6.55525767
Os01g0149800,8371.083484,-0.547802153,0.125972861,-4.348572778,1.37E-05,0.000233446,12.80606179,12.75389122,12.73779557,13.43557533,13.24052509,13.22369918
Os01g0149900,109.3038711,-0.414699601,0.282757391,-1.466626918,0.142477573,0.339514161,7.975331977,7.824884097,7.729562728,8.009540722,8.231072379,7.893408332
Os01g0150000,422.0480557,0.257039984,0.203538351,1.262857748,0.206640307,0.428100306,9.23905253,9.389452819,9.155086149,9.213971457,8.767145956,9.193328043
Os01g0150100,234.6620873,0.390284385,0.194669325,2.00485816,0.044978213,0.156085844,8.630001764,8.684331295,8.786310739,8.473171373,8.4159277,8.465432588
Os01g0150200,194.4669855,-0.094006174,0.232910296,-0.403615363,0.686495587,0.843284741,8.220884055,8.381155609,8.53215319,8.606151219,8.3268885,8.374689902
Os01g0150400,4.899235741,-0.03460983,1.229647092,-0.028146149,0.977545587,0.990769771,6.731229274,6.778035539,6.668918923,6.938576856,6.382921164,6.62649732
Os01g0150500,28.30150999,-0.450731141,0.460154273,-0.979521799,0.327322223,0.567838681,7.074587268,7.212241564,7.145351846,7.201183381,7.356669028,7.24912165
Os01g0150800,58.35025226,0.016440554,0.422358423,0.038925598,0.968949708,0.987251406,7.787416439,7.286957904,7.541333985,7.364047184,7.792018301,7.4490932
Os01g0150900,19.49273532,-0.838284163,0.627326729,-1.336280002,0.18145777,0.395858918,6.913272372,7.004780807,6.986202904,7.061401963,7.424983571,6.897506
Os01g0151100,558.0210415,0.014146866,0.173788734,0.081402663,0.935121731,0.974325299,9.629237189,9.440134376,9.382206798,9.36399551,9.410953634,9.638846702
Os01g0151200,763.5215598,0.200171491,0.157298376,1.272559175,0.203174513,0.423763985,10.02245849,9.830349111,9.934099303,9.622996073,9.780162365,9.877187144
Os01g0151400,1004.094627,0.223329889,0.15076508,1.481310457,0.138523863,0.333684023,10.27603855,10.37818365,10.17727701,10.10572597,10.19178476,9.950830211
Os01g0151500,159.7262807,0.702408384,0.28209465,2.489974143,0.012775239,0.061914119,8.242070148,8.49913132,8.525380847,8.121633549,8.212254348,7.704877584
Os01g0151600,872.3121346,-1.001347247,0.182708977,-5.480558568,4.24E-08,1.55E-06,9.529756969,9.742094645,9.275229315,10.5479392,10.27112818,10.2792492
Os01g0151700,307.5764321,1.241683477,0.248924234,4.988198452,6.09E-07,1.59E-05,8.852480534,9.240734917,9.438858549,8.237217908,8.205917256,8.59761859
Os01g0151900,37.01794283,0.013423612,0.41631488,0.032243893,0.974277553,0.989933576,7.42669245,7.286957904,7.263670821,7.364047184,7.200390711,7.396575874
Os01g0152300,65.96777975,0.459721246,0.33805102,1.359916757,0.173856268,0.38457861,7.847771238,7.585412715,7.695960341,7.608365142,7.581765794,7.382943194
Os01g0152500,5.251446679,-0.858042537,1.189823274,-0.721151246,0.470816464,0.699346682,6.629510507,6.778035539,6.630703594,6.382921164,6.838068007,6.92502623
